Year,Age Group,Disease_L1,Disease_L2,Disease_L3,Disease_L4,Sex,Mortality Count
2020,70+,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Nasopharynx,Males,200
2020,70+,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Other pharynx,Males,0
2020,70+,Noncommunicable diseases,Malignant neoplasms,Oesophagus cancer,,Males,100
2020,70+,Noncommunicable diseases,Malignant neoplasms,Stomach cancer,,Males,300
2020,70+,Noncommunicable diseases,Malignant neoplasms,Colon and rectum cancers,,Males,600
2020,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,,Males,400
2020,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis B,Males,100
2020,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis C,Males,0
2020,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to alcohol use,Males,100
2020,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Other liver cancer,Males,100
2020,70+,Noncommunicable diseases,Malignant neoplasms,Pancreas cancer,,Males,100
2020,70+,Noncommunicable diseases,Malignant neoplasms,"Trachea, bronchus, lung cancers",,Males,1100
2020,70+,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,,Males,100
2020,70+,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Malignant skin melanoma,Males,0
2020,70+,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Non-melanoma skin cancer,Males,0
2020,70+,Noncommunicable diseases,Malignant neoplasms,Breast cancer,,Males,0
2020,70+,Noncommunicable diseases,10.,,,Males,0
2020,70+,Noncommunicable diseases,11.,,,Males,0
2020,70+,Noncommunicable diseases,12.,,,Males,0
2020,70+,Noncommunicable diseases,13.,,,Males,500
2020,70+,Noncommunicable diseases,14.,,,Males,0
2020,70+,Noncommunicable diseases,15.,,,Males,100
2020,70+,Noncommunicable diseases,16.,,,Males,100
2020,70+,Noncommunicable diseases,17.,,,Males,100
2020,70+,Noncommunicable diseases,18.,,,Males,0
2020,70+,Noncommunicable diseases,19.,,,Males,100
2020,70+,Noncommunicable diseases,20.,,,Males,0
2020,70+,Noncommunicable diseases,21.,,,Males,0
2020,70+,Noncommunicable diseases,22.,,,Males,200
2020,70+,Noncommunicable diseases,22.,,Hodgkin lymphoma,Males,0
2020,70+,Noncommunicable diseases,22.,,Non-Hodgkin lymphoma,Males,200
2020,70+,Noncommunicable diseases,22.,,Multiple myeloma,Males,100
2020,70+,Noncommunicable diseases,23.,,,Males,100
2020,70+,Noncommunicable diseases,24.,,,Males,300
2020,70+,Noncommunicable diseases,Other neoplasms,,,Males,0
2020,70+,Noncommunicable diseases,Diabetes mellitus,,,Males,700
2020,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders",,,Males,100
2020,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders",Thalassaemias,,Males,0
2020,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,,Males,0
2020,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,,Males,0
2020,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",,Males,100
2020,70+,Noncommunicable diseases,Mental and substance use disorders,,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Depressive disorders,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Bipolar disorder,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Schizophrenia,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Alcohol use disorders,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Opioid use disorders,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cocaine use disorders,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Amphetamine use disorders,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cannabis use disorders,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Other drug use disorders,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Anxiety disorders,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Eating disorders,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Austism and Asperger syndrome,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Attention deficit/hyperactivity syndrome,Males,0
2020,70+,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Conduct disorder,Males,0
2020,70+,Noncommunicable diseases,10.,,,Males,0
2020,70+,Noncommunicable diseases,11.,,,Males,0
2020,70+,Noncommunicable diseases,Neurological conditions,,,Males,1600
2020,70+,Noncommunicable diseases,Neurological conditions,Alzheimer disease and other dementias,,Males,1200
2020,70+,Noncommunicable diseases,Neurological conditions,Parkinson disease,,Males,300
2020,70+,Noncommunicable diseases,Neurological conditions,Epilepsy,,Males,0
2020,70+,Noncommunicable diseases,Neurological conditions,Multiple sclerosis,,Males,0
2020,70+,Noncommunicable diseases,Neurological conditions,Migraine,,Males,0
2020,70+,Noncommunicable diseases,Neurological conditions,Non-migrane headache,,Males,0
2020,70+,Noncommunicable diseases,Neurological conditions,Other neurological conditions,,Males,0
2020,70+,Noncommunicable diseases,Sense organ diseases,,,Males,0
2020,70+,Noncommunicable diseases,Sense organ diseases,Glaucoma,,Males,0
2020,70+,Noncommunicable diseases,Sense organ diseases,Cataracts,,Males,0
2020,70+,Noncommunicable diseases,Sense organ diseases,Uncorrected refractive errors,,Males,0
2020,70+,Noncommunicable diseases,Sense organ diseases,Macular degeneration,,Males,0
2020,70+,Noncommunicable diseases,Sense organ diseases,Other vision loss,,Males,0
2020,70+,Noncommunicable diseases,Sense organ diseases,Other hearing loss,,Males,0
2020,70+,Noncommunicable diseases,Sense organ diseases,Other sense organ disorders,,Males,0
2020,70+,Noncommunicable diseases,Cardiovascular diseases,,,Males,11900
2020,70+,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,,Males,0
2020,70+,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart disease,,Males,300
2020,70+,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart disease,,Males,6800
2020,70+,Noncommunicable diseases,Cardiovascular diseases,Stroke,,Males,4000
2020,70+,Noncommunicable diseases,Cardiovascular diseases,Stroke,Ischaemic stroke,Males,2000
2020,70+,Noncommunicable diseases,Cardiovascular diseases,Stroke,Haemorrhagic stroke,Males,2000
2020,70+,Noncommunicable diseases,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",,Males,200
2020,70+,Noncommunicable diseases,Cardiovascular diseases,Other circulatory diseases,,Males,600
2020,70+,Noncommunicable diseases,Respiratory diseases,,,Males,2200
2020,70+,Noncommunicable diseases,Respiratory diseases,Chronic obstructive pulmonary disease,,Males,2000
2020,70+,Noncommunicable diseases,Respiratory diseases,Asthma,,Males,200
2020,70+,Noncommunicable diseases,Respiratory diseases,Other respiratory diseases,,Males,0
2020,70+,Noncommunicable diseases,Digestive diseases,,,Males,1600
2020,70+,Noncommunicable diseases,Digestive diseases,Peptic ulcer disease,,Males,300
2020,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,,Males,600
2020,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to hepatitis B,Males,100
2020,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to hepatitis C,Males,100
2020,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to alcohol use,Males,200
2020,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Other liver cirrhosis,Males,100
2020,70+,Noncommunicable diseases,Digestive diseases,Appendicitis,,Males,0
2020,70+,Noncommunicable diseases,Digestive diseases,Gastritis and duodenitis,,Males,0
2020,70+,Noncommunicable diseases,Digestive diseases,Paralytic ileus and intestinal obstruction,,Males,200
2020,70+,Noncommunicable diseases,Digestive diseases,Inflammatory bowel disease,,Males,0
2020,70+,Noncommunicable diseases,Digestive diseases,Gallbladder and biliary diseases,,Males,200
2020,70+,Noncommunicable diseases,Digestive diseases,Pancreatitis,,Males,100
2020,70+,Noncommunicable diseases,Digestive diseases,Other digestive diseases,,Males,300
2020,70+,Noncommunicable diseases,Genitourinary diseases,,,Males,1500
2020,70+,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,,Males,1100
2020,70+,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Acute glomerulonephritis,Males,0
2020,70+,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Chronic kidney disease due to diabetes,Males,500
2020,70+,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Other chronic kidney disease,Males,600
2020,70+,Noncommunicable diseases,Genitourinary diseases,Benign prostatic hyperplasia,,Males,0
2020,70+,Noncommunicable diseases,Genitourinary diseases,Urolithiasis,,Males,0
2020,70+,Noncommunicable diseases,Genitourinary diseases,Other urinary diseases,,Males,400
2020,70+,Noncommunicable diseases,Genitourinary diseases,Infertility,,Males,0
2020,70+,Noncommunicable diseases,Genitourinary diseases,Gynecological diseases,,Males,0
2020,70+,Noncommunicable diseases,Skin diseases,,,Males,300
2020,70+,Noncommunicable diseases,Musculoskeletal diseases,,,Males,0
2020,70+,Noncommunicable diseases,Musculoskeletal diseases,Rheumatoid arthritis,,Males,0
2020,70+,Noncommunicable diseases,Musculoskeletal diseases,Osteoarthritis,,Males,0
2020,70+,Noncommunicable diseases,Musculoskeletal diseases,Gout,,Males,0
2020,70+,Noncommunicable diseases,Musculoskeletal diseases,Back and neck pain,,Males,0
2020,70+,Noncommunicable diseases,Musculoskeletal diseases,Other musculoskeletal disorders,,Males,0
2020,70+,Noncommunicable diseases,Congenital anomalies,,,Males,0
2020,70+,Noncommunicable diseases,Congenital anomalies,Neural tube defects,,Males,0
2020,70+,Noncommunicable diseases,Congenital anomalies,Cleft lip and cleft palate,,Males,0
2020,70+,Noncommunicable diseases,Congenital anomalies,Down syndrome,,Males,0
2020,70+,Noncommunicable diseases,Congenital anomalies,Congenital heart anomalies,,Males,0
2020,70+,Noncommunicable diseases,Congenital anomalies,Other chromosomal anomalies,,Males,0
2020,70+,Noncommunicable diseases,Congenital anomalies,Other congenital anomalies,,Males,0
2020,70+,Noncommunicable diseases,Oral conditions,,,Males,0
2020,70+,Noncommunicable diseases,Oral conditions,Dental caries,,Males,0
2020,70+,Noncommunicable diseases,Oral conditions,Periodontal disease,,Males,0
2020,70+,Noncommunicable diseases,Oral conditions,Edentulism,,Males,0
2020,70+,Noncommunicable diseases,Oral conditions,Other oral disorders,,Males,0
2020,70+,Noncommunicable diseases,Sudden infant death syndrome,,,Males,0
2020,70+,Injuries,,,,Males,1100
2020,70+,Injuries,Unintentional injuries,,,Males,1000
2020,70+,Injuries,Unintentional injuries,Road injury,,Males,500
2020,70+,Injuries,Unintentional injuries,Poisonings,,Males,0
2020,70+,Injuries,Unintentional injuries,Falls,,Males,300
2020,70+,Injuries,Unintentional injuries,"Fire, heat and hot substances",,Males,0
2020,70+,Injuries,Unintentional injuries,Drowning,,Males,0
2020,70+,Injuries,Unintentional injuries,Exposure to mechanical forces,,Males,0
2020,70+,Injuries,Unintentional injuries,Natural disasters,,Males,0
2020,70+,Injuries,Unintentional injuries,Other unintentional injuries,,Males,200
2020,70+,Injuries,Intentional injuries,,,Males,100
2020,70+,Injuries,Intentional injuries,Self-harm,,Males,100
2020,70+,Injuries,Intentional injuries,Interpersonal violence,,Males,0
2020,70+,Injuries,Intentional injuries,Collective violence and legal intervention,,Males,0
2020,70+,Injuries,Other COVID-19 pandemic-related outcomes,,,Males,0
2020,70+,Injuries,Other COVID-19 pandemic-related outcomes,,,,0
2020,70+,Injuries,Other COVID-19 pandemic-related outcomes,,,,0
2020,70+,All Causes,,,,Females,41100
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",,,,Females,6800
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,,,Females,800
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Tuberculosis,,Females,300
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Syphilis,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Chlamydia,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Gonorrhoea,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Trichomoniasis,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Gential Herpes,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Other STDs,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,HIV/AIDS,,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Diarrhoeal diseases,,Females,400
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Whooping cough,Females,0
2020,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Diphtheria,Females,0
